portal,operacion,url,titulo,tipo_inmueble,barrio,precio_moneda,precio_valor,gastos_comunes,dormitorios,banos,m2
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-754703606-move-city-_JM,Move City,Proyecto,Buceo,USD,145000,,1,1,76
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-754508660-domini-house-_JM,Domini House,Proyecto,Cordón,USD,111000,,2,1,66
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-661384319-venta-apartamentos-monoambiente-de-1-y-2-dormitorios-_JM,Venta Apartamentos Monoambiente De 1 Y 2 Dormitorios,Proyecto,La Blanqueada,USD,98450,,1,1,46
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-740547116-delta-centenario-_JM,Delta Centenario,Proyecto,La Blanqueada,USD,120000,,2,1,58
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-754716706-domini-avenida-_JM,Domini Avenida,Proyecto,La Blanqueada,USD,110200,,2,1,60
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-949804082-via-italia-_JM,Via Italia,Proyecto,La Blanqueada,USD,110000,,3,1,86
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-739181904-delta-sur-_JM,Delta Sur,Proyecto,Barrio Sur,USD,129000,,1,1,76
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-1190084430-arbet-soho-apartamentos-de-1-cordon-_JM,"Arbet Soho Apartamentos De 1, Cordón",Proyecto,Cordón,USD,138780,,1,1,49
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-695310923-venta-apartamentos-de-2-dormitorios-_JM,Venta Apartamentos De 2 Dormitorios,Proyecto,Cordón,USD,174986,,2,1,66
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-706614568-edificio-ava-la-caleta-_JM,Edificio Ava La Caleta,Proyecto,Av De Las Americas  Y Av De La Playa,USD,229130,,1,1,145
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-693726937-venta-apartamentos-de-1-dormitorio-_JM,Venta Apartamentos De 1 Dormitorio,Proyecto,Cordón,USD,120000,,1,1,44
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-696429719-edificio-c-_JM,Edificio C+,Proyecto,Centro,USD,91500,,2,1,71
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-1452571702-lumina-rodo-_JM,Lúmina Rodó,Proyecto,Cordón,USD,110500,,2,1,68
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-643951267-venta-apartamento-01-vista-_JM,Venta Apartamento 01 Vista,Proyecto,La Blanqueada,USD,103099,,2,1,63
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-696681066-venta-apartamento-rotunda-al-lago-by-vitrium-capital-_JM,Venta Apartamento Rotunda Al Lago By Vitrium Capital,Proyecto,Carrasco,USD,162999,,1,1,134
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-692204360-venta-apartamento-01-libertador-_JM,Venta Apartamento 01 Libertador,Proyecto,Aguada,USD,161095,,2,1,87
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-692291262-venta-apartamento-01-vila-_JM,Venta Apartamento 01 Vila,Proyecto,La Blanqueada,USD,146459,,1,1,70
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-665070481-doo-aura-venta-apartamentos-de-1-y-2-dormitorios-en-acevedo-diaz-y-rodo-cordon-_JM,"Doo Aura - Venta Apartamentos De 1 Y 2 Dormitorios En Acevedo Díaz Y Rodó, Cordón",Proyecto,Cordón,USD,144000,,1,1,104
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-644016185-venta-apartamento-01-sync-_JM,Venta Apartamento 01 Sync,Proyecto,Barrio Sur,USD,149040,,2,1,72
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-985533752-alma-sur-by-ixou-apartamentos-1-2-3-y-4-dormitorios-barrio-sur-centro-montevideo-_JM,"Alma Sur By Ixou · Apartamentos 1, 2, 3 Y 4 Dormitorios · Barrio Sur / Centro  Montevideo",Proyecto,Barrio Sur,USD,168000,,1,1,106
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-653519747-maitenes-aptos-con-jardin-y-rooftop-privado-en-el-barrio-parques-ii-_JM,"Maitenes, Aptos. Con Jardín Y Rooftop Privado En El Barrio Parques Ii.",Proyecto,Carrasco,USD,326200,,2,2,210
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-739077544-deco-maggiolo-_JM,Deco Maggiolo,Proyecto,Parque Rodó,USD,172600,,1,1,107
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-1070718354-masmio-plaza-_JM,Masmio Plaza,Proyecto,Centro,USD,141628,,1,1,65
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-985274264-venta-penthouse-en-alma-corso-by-ixou-4-dormitorios-terraza-vista-abierta-centro-barrio-sur-_JM,Venta Penthouse En Alma Corso By Ixou · 4 Dormitorios · Terraza + Vista Abierta · Centro / Barrio Sur,Proyecto,Barrio Sur,USD,567231,,4,2,99
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-985273262-alma-duc-by-ixou-apartamentos-1-2-y-3-dormitorios-modernos-y-luminosos-_JM,"Alma Duc By Ixou · Apartamentos 1, 2 Y 3 Dormitorios · Modernos Y Luminosos",Proyecto,Barrio Sur,USD,206850,,1,1,86
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-985410770-mini-by-ixou-estudios-aptos-1-y-2-dormitorios-barrio-sur-luz-natural-diseno-funcional-_JM,"Mini By Ixou · Estudios, Aptos 1 Y 2 Dormitorios · Barrio Sur · Luz Natural & Diseño Funcional",Proyecto,Barrio Sur,USD,155162,,2,1,97
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-652257173-rubicon-punta-carretas-_JM,Rubicon Punta Carretas,Proyecto,Punta Carretas,USD,157950,,1,1,39
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-1069049514-agrupacion-tempo-_JM,Agrupación Tempo,Proyecto,Cordón,USD,132000,,1,1,54
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-1068906358-henko-soho-_JM,Henko Soho,Proyecto,Cordón,USD,137000,,1,1,35
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-654325443-edificio-agora-constituyente-cordon-sur-1-dormitorio-_JM,Edificio Ágora Constituyente - Cordón Sur - 1 Dormitorio,Proyecto,Cordón,USD,119700,,1,1,73
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-925859274-venta-de-apartamentos-1-y-2-dormitorios-en-punta-carretas-risco-by-ixou-_JM,Venta De Apartamentos 1 Y 2 Dormitorios En Punta Carretas - Risco By Ixou,Proyecto,Punta Carretas,USD,257129,,1,1,118
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-949671212-venta-de-apartamentos-1-y-2-dormitorios-en-barrio-sur-brusco-by-ixou-_JM,Venta De Apartamentos 1 Y 2 Dormitorios En Barrio Sur - Brusco By Ixou,Proyecto,Barrio Sur,USD,174428,,1,1,104
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-652283039-pavilion-la-blanqueada-_JM,Pavilion La Blanqueada,Proyecto,La Blanqueada,USD,155000,,1,1,41
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-989145504-cumbre-by-ixou-apartamentos-2-y-3-dormitorios-punta-carretas-montevideo-_JM,Cumbre By Ixou · Apartamentos 2 Y 3 Dormitorios · Punta Carretas  Montevideo,Proyecto,Punta Carretas,USD,722380,,2,1,124
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-1006881492-cefiro-apartamentos-2-y-3-dormitorios-diseno-y-confort-en-montevideo-_JM,Céfiro  Apartamentos 2 Y 3 Dormitorios | Diseño Y Confort En Montevideo,Proyecto,Punta Carretas,USD,310000,,2,2,205
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-1225089620-venta-apartamentos-a-estrenar-ciudad-vieja-precios-lanzamiento-_JM,Venta Apartamentos A Estrenar Ciudad Vieja ¡precios Lanzamiento!,Proyecto,Ciudad Vieja,USD,78000,,1,1,66
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-652729858-apartamentos-en-venta-ombu-italia-_JM,Apartamentos En Venta Ombú Italia,Proyecto,Parque Batlle,USD,117000,,2,1,80
MercadoLibre,venta,https://apartamento.mercadolibre.com.uy/MLU-1390291598-venta-apartamentos-1-dormitorio-punta-carretas-new-b-_JM,Venta Apartamentos 1 Dormitorio Punta Carretas New B,Proyecto,Punta Carretas,USD,142000,,1,1,60
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1452575832-alquiler-apartamento-1-dormitorio-en-pocitos-_JM,Alquiler Apartamento 1 Dormitorio En Pocitos,Apartamento,Pocitos,UYU,26000,,1,1,39
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1453534892-alquiler-apartamento-en-la-comercial-_JM,Alquiler Apartamento En La Comercial,Apartamento,La Comercial,UYU,21000,,1,1,40
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696608643-apartamento-en-alquiler-monoambiente-1-bano-balcon-parque-rodo-_JM,"Apartamento En Alquiler, Monoambiente, 1 Baño, Balcon. Parque Rodó.",Apartamento,Parque Rodó,UYU,23500,,,1,29
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1453273964-alquiler-apartamento-2-dormitorios-cordon-sur-_JM,Alquiler Apartamento 2 Dormitorios Cordón Sur,Apartamento,Montevideo,UYU,31000,,2,1,45
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696595095-alquiler-apartamento-centro-1-dormitorio-_JM,Alquiler Apartamento Centro 1 Dormitorio,Apartamento,Centro,UYU,25000,,1,1,47
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1454651494-alquilo-2-dormitorios-divina-vista-nostrum-bay-_JM,Alquilo 2 Dormitorios Divina Vista Nostrum Bay,,La Paz 1000,UYU,46000,,2,1,65
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696620261-tobago-501-alquiler-apartamento-3-dormitorios-y-garaje-en-pocitos-3-banos-amoblado-equipado-_JM,Tobago (501)- Alquiler Apartamento 3 Dormitorios Y Garaje En Pocitos | 3 Baños | Amoblado | Equipado,Apartamento,Pocitos,UYU,53000,,3,2,85
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696620269-grou-habitat-406-alquiler-apartamento-1-dormitorio-en-parque-batlle-a-estrenar-_JM,Grou Hábitat (406) - Alquiler Apartamento 1 Dormitorio En Parque Batlle | ¡a Estrenar!,Apartamento,Parque Batlle,UYU,29000,,1,1,41
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696620267-estrellas-de-malvin-2003-alquiler-apartamento-1-dormitorio-con-garaje-en-malvin-piso-alto-_JM,Estrellas De Malvín (2003) - Alquiler Apartamento 1 Dormitorio Con Garaje En Malvín | Piso Alto,Apartamento,Malvin,UYU,31000,,1,1,47
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1452601354-pocitos-nuevo-alquiler-apartamento-1-dormitorio-amueblado-y-equipado-a-1-cuadra-de-rambla-finas-terminaciones-muy-luminoso-amenities-amplia-piscina-exterior-parrilleros-gimnasio-_JM,"Pocitos Nuevo Alquiler Apartamento 1 Dormitorio Amueblado Y Equipado A 1 Cuadra De Rambla, Finas Terminaciones, Muy Luminoso, Amenities: Amplia Piscina Exterior, Parrilleros, Gimnasio",Apartamento,Pocitos Nuevo,UYU,31000,,1,1,45
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696785347-alquiler-apartamento-penthouse-de-2-dormitorios-en-pocitos-garaje-calefaccion-piso-10-inmejorable-vista-_JM,"Alquiler Apartamento Penthouse De 2 Dormitorios En Pocitos, Garaje, Calefaccion, Piso 10, Inmejorable Vista.",Apartamento,Pocitos,UYU,35000,,2,1,60
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696620259-torres-del-plata-501-alquiler-apartamento-2-dormitorios-con-garaje-en-el-centro-_JM,Torres Del Plata (501) - Alquiler Apartamento 2 Dormitorios Con Garaje En El Centro,Apartamento,Centro,UYU,34000,,2,1,52
MercadoLibre,alquiler,https://casa.mercadolibre.com.uy/MLU-1453537318-apartamento-en-alquiler-1-dormitorio-1-bano-patio-la-blanqueada-sin-gastos-comunes-_JM,"Apartamento En Alquiler, 1 Dormitorio, 1 Baño, Patio. La Blanqueada. Sin Gastos Comunes.",Apartamento,La Blanqueada,UYU,28000,,2,1,80
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696560353-alquiler-apartamento-de-1-dormitorio-y-medio-con-gran-patio-en-pocitos-_JM,Alquiler Apartamento De 1 Dormitorio Y Medio Con Gran Patio En Pocitos,Apartamento,Pocitos,UYU,37000,,1,1,41
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696760385-apartamento-en-alquiler-2-dormitorios-1-bano-cordon-_JM,"Apartamento En Alquiler, 2 Dormitorios, 1 Baño. Cordón.",Apartamento,Cordón,UYU,30000,,2,1,55
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1452606268-apartamento-en-alquiler-2-dormitorios-2-banos-patio-garaje-malvin-sin-gastos-comunes-_JM,"Apartamento En Alquiler, 2 Dormitorios, 2 Baños, Patio, Garaje. Malvin. Sin Gastos Comunes.",Apartamento,Malvin,UYU,40000,,2,2,70
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696620263-alma-sur-702-alquiler-apartamento-2-dormitorios-en-el-centro-piso-alto-_JM,Alma Sur (702) - Alquiler Apartamento 2 Dormitorios En El Centro | Piso Alto,Apartamento,Barrio Sur,UYU,38500,,2,1,68
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1454652752-alquiler-apartamento-un-dormitorio-y-balcon-malvin-_JM,Alquiler Apartamento Un Dormitorio Y Balcón Malvin,Apartamento,Malvin,UYU,22800,,1,1,36
MercadoLibre,alquiler,https://casa.mercadolibre.com.uy/MLU-696746937-casa-en-alquiler-3-dormitorios-2-banos-patio-con-parrillero-brazo-oriental-_JM,"Casa En Alquiler, 3 Dormitorios, 2 Baños, Patio Con Parrillero. Brazo Oriental.",Casa,Brazo Oriental,UYU,48000,,3,2,110
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696633203-lift-gaucho-701-alquiler-apartamento-1-dormitorio-en-cordon-piso-alto-_JM,Lift Gaucho (701) - Alquiler Apartamento 1 Dormitorio En Cordón | Piso Alto,Apartamento,Cordón,UYU,25700,,1,1,41
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696607333-mooca-tatuape-703-alquiler-apartamento-1-dormitorio-en-tres-cruces-a-estrenar-_JM,Mooca Tatuapé (703) - Alquiler Apartamento 1 Dormitorio En Tres Cruces | ¡a Estrenar!,Apartamento,Tres Cruces,UYU,26400,,1,1,40
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696624311-alquiler-apartamento-2-dormitorios-casi-rambla-a-estrenar-con-vista-al-mar-_JM,Alquiler Apartamento 2 Dormitorios Casi Rambla A Estrenar Con Vista Al Mar,Apartamento,Centro,UYU,36500,,2,1,55
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696633201-gala-point-704-alquiler-apartamento-1-dormitorio-amoblado-con-garaje-en-la-blanqueada-piso-alto-_JM,Gala Point (704)- Alquiler Apartamento 1 Dormitorio Amoblado Con Garaje En La Blanqueada | Piso Alto,Apartamento,La Blanqueada,UYU,34900,,1,1,81
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1453291450-casa-de-dos-dormitorios-con-patio-y-barbacoa-a-pasos-de-shopping-tres-cruces-_JM,¡casa De Dos Dormitorios Con Patio Y Barbacoa A Pasos De Shopping Tres Cruces!,Casa,Tres Cruces,UYU,42000,,2,1,78
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696648715-apartamento-penthouse-en-venta-2-dormitorios-2-banos-amplia-terraza-garaje-malvin-alq-_JM,"Apartamento Penthouse En Venta, 2 Dormitorios, 2 Baños, Amplia Terraza, Garaje. Malvin. Alq",Apartamento,Malvin,UYU,68000,,2,2,95
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696714171-alquiler-a-estrenar-1-dormitorio-con-garaje-en-cordon-_JM,Alquiler A Estrenar 1 Dormitorio Con Garaje En Cordón,,Cordón,UYU,31900,,1,1,40
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1456572912-grou-habitat-705-alquiler-monoambiente-en-parque-batlle-piso-alto-a-estrenar-_JM,Grou Hábitat (705) - Alquiler Monoambiente En Parque Batlle | Piso Alto | A Estrenar,,Parque Batlle,UYU,24500,,,1,28
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1453522882-apartamento-en-alquiler-1-dormitorio-1-bano-terraza-cordon-_JM,"Apartamento En Alquiler, 1 Dormitorio, 1 Baño, Terraza. Cordón.",Apartamento,Cordón,UYU,27300,,1,1,42
MercadoLibre,alquiler,https://inmueble.mercadolibre.com.uy/MLU-696607329-alquiler-gran-oficina-en-ciudad-vieja-150-m-destacada-ubicacion-_JM,Alquiler Gran Oficina En Ciudad Vieja | 150 M² | Destacada Ubicación,Oficina,Ciudad Vieja,UYU,38000,,,4,150
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696732421-alquiler-apartamento-1-dormitorio-en-piso-alto-con-hermosas-vistas-y-super-luminoso-parque-batlle-_JM,Alquiler Apartamento 1 Dormitorio En Piso Alto Con Hermosas Vistas Y Súper Luminoso. Parque Batlle,Apartamento,Parque Batlle,UYU,29000,,1,1,53
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696758175-alquiler-monoambiente-en-piso-alto-con-terraza-y-vistas-panoramicas-en-parque-batlle-_JM,Alquiler Monoambiente En Piso Alto Con Terraza Y Vistas Panorámicas En Parque Batlle,,Parque Batlle,UYU,22500,,,1,35
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1453313020-alquiler-apartamento-1-dormitorio-con-parrillero-cordon-sur-_JM,Alquiler Apartamento 1 Dormitorio Con Parrillero Cordón Sur,Apartamento,Montevideo,UYU,28000,,1,1,35
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696650677-alquiler-apartamento-amoblado-dos-dormitorios-dos-banos-en-pocitos-_JM,"Alquiler Apartamento Amoblado Dos Dormitorios, Dos Baños En Pocitos",Apartamento,Pocitos,UYU,43000,,2,2,69
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696633205-more-buceo-1804-alquiler-apartamento-1-dormitorio-en-buceo-piso-18-cerca-del-mar-piso-alto-_JM,More Buceo (1804) Alquiler Apartamento 1 Dormitorio En Buceo | Piso 18 | Cerca Del Mar | Piso Alto,Apartamento,Buceo,UYU,34000,,1,1,42
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1455177018-alquiler-de-apartamento-de-1-dormitorio-a-estrenar-con-garaje-en-punta-carretas-oda-_JM,"Alquiler De Apartamento De 1 Dormitorio A Estrenar, Con Garaje En Punta Carretas - Oda",Apartamento,Punta Carretas,UYU,60000,,1,1,55
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1452593600-alquiler-apartamento-1-dormitorio-amueblado-en-pocitos-_JM,Alquiler Apartamento 1 Dormitorio Amueblado En Pocitos,Apartamento,Pocitos,USD,1100,,1,1,55
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1453273876-alquiler-apartamento-2-dormitorios-con-garage-a-estrenar-centro-_JM,Alquiler Apartamento 2 Dormitorios Con Garage A Estrenar Centro,Apartamento,Centro,UYU,40000,,2,1,45
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696634943-apartamento-1-dormitorio-en-la-blanqueada-francisco-vidiella-esq-bvr-artigas-_JM,Apartamento 1 Dormitorio En La Blanqueada Francisco Vidiella Esq. Bvr Artigas,Apartamento,La Blanqueada,UYU,16500,,1,1,45
MercadoLibre,alquiler,https://casa.mercadolibre.com.uy/MLU-696791091-casa-en-alquiler-3-dormitorios-2-banos-terrazas-prado-_JM,"Casa En Alquiler, 3 Dormitorios, 2 Baños, Terrazas. Prado.",Casa,Prado,UYU,52200,,3,2,170
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696746903-alquiler-apartamento-1-dormitorio-en-piso-alto-con-terraza-y-excelentes-vistas-panoramicas-_JM,Alquiler Apartamento 1 Dormitorio En Piso Alto Con Terraza Y Excelentes Vistas Panorámicas,Apartamento,La Blanqueada,UYU,29000,,1,1,53
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696794527-alquiler-de-apartamento-amoblado-de-1-dormitorio-edificio-joy-_JM,"Alquiler De Apartamento Amoblado De 1 Dormitorio, Edificio Joy",Apartamento,Pocitos,USD,1050,,1,1,40
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1455859286-alquiler-apartamento-a-estrenar-1-dormitorio-garaje-incluido-la-blanqueada-_JM,Alquiler Apartamento A Estrenar - 1 Dormitorio - Garaje Incluido - La Blanqueada,Apartamento,La Blanqueada,UYU,28500,,1,1,35
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696745259-monoambiente-en-alquiler-piso-alto-con-hermosas-vistas-en-parque-batlle-_JM,Monoambiente En Alquiler Piso Alto Con Hermosas Vistas En Parque Batlle,,Parque Batlle,UYU,22500,,,1,31
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696775499-alquiler-apartamento-1-dormitorio-con-patio-sin-gastos-comunes-palermo-_JM,Alquiler Apartamento 1 Dormitorio Con Patio Sin Gastos Comunes Palermo,Apartamento,Palermo,UYU,29000,,1,,46
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1454017112-apartamento-en-alquiler-amoblado-1-dormitorio-1-bano-balcon-garaje-buceo-_JM,"Apartamento En Alquiler, Amoblado, 1 Dormitorio, 1 Baño, Balcón, Garaje. Buceo.",Apartamento,Buceo,UYU,37000,,1,1,50
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1455839688-alquiler-parque-rodo-1-dormitorio-garage-al-frente-_JM,Alquiler Parque Rodo 1 Dormitorio Garage Al Frente,,Parque Rodó,UYU,29000,,1,1,40
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696734731-apartamento-en-alquiler-2-dormitorios-1-bano-balcon-amueblado-cordon-_JM,"Apartamento En Alquiler, 2 Dormitorios, 1 Baño, Balcón. Amueblado. Cordón.",Apartamento,Cordón,UYU,36000,,2,1,61
MercadoLibre,alquiler,https://casa.mercadolibre.com.uy/MLU-1458070704-alquiler-muy-linda-casa-carrasco-norte-2-dormitorios-2-banos-_JM,Alquiler Muy Linda Casa. Carrasco Norte. 2 Dormitorios. 2 Baños,Casa,Carrasco Norte,UYU,51000,,2,2,67
MercadoLibre,alquiler,https://inmueble.mercadolibre.com.uy/MLU-1457426130-alquiler-local-comercial-en-mercado-del-puerto-_JM,Alquiler Local Comercial En Mercado Del Puerto,Local,Ciudad Vieja,UYU,135000,,,3,335
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696620271-mooca-tatuape-804-alquiler-apartamento-1-dormitorio-en-tres-cruces-piso-alto-a-estrenar-_JM,Mooca Tatuapé (804) - Alquiler Apartamento 1 Dormitorio En Tres Cruces | Piso Alto | ¡a Estrenar!,Apartamento,Tres Cruces,UYU,27400,,1,1,41
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1456557104-alquiler-apartamento-1-dormitorio-en-tres-cruces-montevideo-_JM,"Alquiler Apartamento 1 Dormitorio En Tres Cruces, Montevideo",Apartamento,Tres Cruces,UYU,26900,,1,1,40
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1456582990-alquiler-apto-un-dormitorio-terraza-cordon-sur-_JM,Alquiler Apto Un Dormitorio Terraza Cordón Sur,,Parque Rodó,UYU,32000,,1,1,35
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1452588242-alquiler-apartamento-1-dormitorio-a-estrenar-centro-_JM,Alquiler Apartamento 1 Dormitorio A Estrenar Centro,Apartamento,Centro,UYU,25900,,1,1,35
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1458007224-alquiler-monoambiente-en-nostrum-malvin-_JM,Alquiler Monoambiente En Nostrum Malvin,,Malvin,UYU,20500,,,1,28
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696815177-alquiler-apto-dos-dormitorios-paso-molino-_JM,"Alquiler Apto Dos Dormitorios, Paso Molino.",,Paso Molino,UYU,23000,,2,1,40
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1457431614-apartamento-en-alquiler-2-dormitorios-1-bano-la-blanqueada-_JM,"Apartamento En Alquiler, 2 Dormitorios, 1 Baño. La Blanqueada.",Apartamento,La Blanqueada,UYU,27000,,2,1,48
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-696760641-apartamento-en-alquiler-1-dormitorio-1-bano-semi-equipado-centro-_JM,"Apartamento En Alquiler, 1 Dormitorio, 1 Baño. Semi Equipado. Centro.",Apartamento,Cordón,UYU,27800,,1,1,39
MercadoLibre,alquiler,https://casa.mercadolibre.com.uy/MLU-696633521-casa-en-alquiler-2-dormitorios-1-bano-patio-con-parrillero-cochera-buceo-_JM,"Casa En Alquiler, 2 Dormitorios, 1 Baño, Patio Con Parrillero, Cochera. Buceo.",Casa,Buceo,UYU,42000,,2,1,141
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1457405616-alquiler-apartamento-2-dormitorios-palermo-_JM,Alquiler Apartamento 2 Dormitorios Palermo,Apartamento,Palermo,UYU,30900,,2,1,67
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1458070038-alquiler-apartamento-prado-2-dormitorios-_JM,Alquiler Apartamento Prado 2 Dormitorios,Apartamento,Prado,UYU,30000,,2,1,50
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1453508128-apartamento-amoblado-en-alquiler-de-2-dormitorios-en-centro-con-amplia-terraza-_JM,Apartamento Amoblado En Alquiler De 2 Dormitorios En Centro Con Amplia Terraza,Apartamento,Montevideo,UYU,29500,,2,1,60
MercadoLibre,alquiler,https://apartamento.mercadolibre.com.uy/MLU-1453509234-alquiler-apartamento-1-dormitorio-terraza-con-parrillero-en-cordon-_JM,Alquiler Apartamento 1 Dormitorio Terraza Con Parrillero En Cordón,Apartamento,Cordón,UYU,35000,,1,1,50
MercadoLibre,alquiler,https://casa.mercadolibre.com.uy/MLU-1458071918-alquiler-casa-de-altos-sin-gc-uso-comercial-6-8-oficinas-2-banos-2-altillos-hall-de-entrada-_JM,"Alquiler Casa De Altos Sin Gc Uso Comercial 6-8 Oficinas, 2 Baños, 2 Altillos, Hall De Entrada",Casa,Cordón,UYU,54000,,6,2,206
